Product category,Product subcategory,Product rating,Transaction number,Transaction date,Customer ID,Seller ID,Base Price,Discounts percentage,Service charge percentage,Product ID,Total amount per unit,Age,State code,Income annual,Occupation level,Income annual,Product score 1,Product score 2
C2,SC2,1,530833,28-07-2022,949859,220597,24.18,0.06,2.22,99,24.702288,,,,,,38.27,0.7
C2,SC1,2,331407,28-03-2022,319151,647438,21.8,0.01,1.21,87,22.0616,,,,,,36.7,1.95
C5,SC1,5,711607,09-05-2022,786303,791247,50.88,0.83,1.18,270,51.05808,,,,,,86.32,0.85
C3,SC1,2,336491,07-03-2022,298229,672428,30.67,0.65,1.24,,30.850953,,,,,,50.005,-1.25
C2,SC1,10,607807,21-05-2022,425789,709568,42.38,1.42,1.13,87,42.257098,,,,,,83.57,2.9
C2,SC3,1,741059,07-06-2022,500619,672428,39.17,1.45,1.3,133,39.111245,,,,,,60.755,-6.25
C1,SC1,1,983339,08-05-2022,134567,220597,51.28,0.12,1.56,15,52.018432,,,,,,78.92,0.4
C1,SC3,4,891900,04-05-2022,134567,539784,78.59,0.93,1.48,71,79.022245,,,,,,125.885,-0.65
C1,SC1,2,667443,28-05-2022,256508,791247,61.01,0.39,1.86,19,61.906847,,,,,,95.515,0.05
C1,SC2,7,176847,17-07-2022,131255,928785,36.34,0.07,1.49,31,36.856028,,,,,,68.51,6.65
C1,SC2,3,202831,25-04-2022,166821,709568,54.67,1.42,1.04,36,54.462254,45,6,,2,547294,88.005,-4.1
C2,SC3,3,133881,09-05-2022,445218,220597,50.11,1.11,1.54,119,50.325473,51,16,,2,888715,81.165,-2.55
C2,SC2,3,769433,07-07-2022,580185,642533,19.88,0.37,1.22,105,20.04898,,,,,,35.82,1.15
C2,SC3,2,518565,17-06-2022,716530,569028,26.07,0.41,1.39,129,26.325486,,,,,,43.105,-0.05
C2,SC1,3,635380,23-07-2022,896429,220597,49.35,1.06,1.51,87,49.572075,,,,,,80.025,-2.3
C2,SC2,3,492570,24-05-2022,131255,435856,32.42,0.29,1.38,105,32.773378,,,,,,54.63,1.55
C1,,7,346990,23-04-2022,957318,194273,34.24,1.97,1.13,10,33.952384,,,,,,65.36,-2.85
C2,SC2,6,196749,06-08-2022,872610,569028,50.16,1.34,1.9,99,50.440896,,,,,,87.24,-0.7
C1,SC2,5,645342,24-04-2022,228472,113357,51.15,0.04,1.5,50,51.89679,,,,,,86.725,4.8
C3,SC2,1,477658,02-05-2022,589783,928785,21.68,0.6,1.03,166,21.773224,,,,,,34.52,-2
C2,SC1,4,128239,21-07-2022,924085,373981,40.46,0.07,1.84,88,41.176142,,,,,,68.69,3.65
C3,SC2,3,262338,22-03-2022,592081,255774,15.61,1.82,1.51,164,15.561609,,,,,,29.415,-6.1
C1,SC1,5,978817,23-05-2022,308686,593860,32.94,0.01,1.02,11,33.272694,46,24,,1,615504,59.41,4.95
C1,SC2,2,299511,19-04-2022,369634,928785,25.25,0.1,1.29,31,25.550475,,,,,,41.875,1.5
C3,SC1,4,267397,06-05-2022,437869,435856,23.81,1.03,1.15,141,23.838572,,,,,,43.715,-1.15
C3,SC1,2,216076,11-05-2022,316132,672428,27.13,0.21,1.17,146,27.390448,,,,,,44.695,0.95
C3,SC1,5,601378,14-05-2022,187396,495456,21.92,0.83,1.61,144,22.090976,,,,,,42.88,0.85
C3,SC1,7,731319,14-05-2022,271318,709568,24.52,0.07,1.26,151,24.811788,,,,,,50.78,6.65
C1,SC3,3,903582,08-04-2022,340707,113357,27.02,0.16,1.45,59,27.368558,,,,,,46.53,2.2
C3,SC1,8,910436,23-03-2022,345010,554631,16.95,1.42,1.48,144,16.96017,,,,,,41.425,0.9
C4,SC2,5,346730,04-06-2022,321097,730238,29.82,1.19,1.76,220,29.989974,,,,,,54.73,-0.95
C4,SC1,1,676520,26-07-2022,202322,373981,40.97,0.39,1.38,218,41.375603,,,,,,63.455,-0.95
C1,SC2,1,370264,17-06-2022,745304,255774,23.21,0.61,1.24,35,23.356223,49,20,,1,981546,36.815,-2.05
C5,SC3,4,150003,03-04-2022,413932,539784,41.06,0.24,1.14,320,41.42954,,,,,,69.59,2.8
C2,SC3,2,532314,25-07-2022,170566,791247,47.64,0.32,1.15,119,48.035412,,,,,,75.46,0.4
C1,SC1,6,599542,26-05-2022,242105,928785,54.05,0.19,1.57,12,54.79589,,,,,,93.075,5.05
C1,SC1,4,397917,27-08-2022,914366,702163,68.05,0.57,2.63,,69.45183,,,,,,110.075,1.15
C3,SC1,3,339023,13-07-2022,889361,672428,42.98,1.28,1.07,151,42.889742,,,,,,70.47,-3.4
C5,SC2,2,797139,17-05-2022,546930,800480,43.13,0.07,1.46,286,43.729507,,,,,,68.695,1.65
C2,SC3,4,865874,10-06-2022,430419,647438,52.77,1.07,1.07,124,52.77,,,,,,87.155,-1.35
C1,SC1,1,454237,10-07-2022,607942,220597,57.7,0.48,1.88,10,58.5078,,,,,,88.55,-1.4
C2,SC2,3,775086,22-08-2022,135660,593860,27.73,0.75,1.27,99,27.874196,,,,,,47.595,-0.75
C1,SC2,3,494569,17-03-2022,405816,647438,34.29,0.43,1.29,44,34.584894,,,,,,57.435,0.85
C4,SC2,3,544555,08-05-2022,324926,435856,26.21,1.07,1.14,223,26.228347,44,8,,1,581997,45.315,-2.35
C1,SC1,9,546679,17-08-2022,877216,373981,16.02,0.6,1.1,11,16.1001,,,,,,42.03,6
C2,SC2,5,527476,29-06-2022,582064,373981,20.16,0.51,1.09,97,20.276928,32,18,,1,557206,40.24,2.45
C3,SC1,2,632850,15-07-2022,849290,800480,19.91,1.01,2.05,148,20.117064,,,,,,33.865,-3.05
C1,SC2,2,701151,07-05-2022,881724,709568,15.58,0.31,1.31,38,15.7358,,,,,,27.37,0.45
C4,SC2,1,879443,30-08-2022,387140,373981,28.45,1.52,1.38,222,28.41017,,,,,,44.675,-6.6
C3,SC1,2,594823,09-06-2022,592081,730238,34.46,0.94,1.31,144,34.587502,,,,,,55.69,-2.7
C2,SC3,5,131492,26-08-2022,190869,593860,84.27,0.64,1.72,119,85.180116,,,,,,136.405,1.8
C2,SC1,4,680119,30-05-2022,265758,672428,60.53,1.52,1.42,76,60.46947,,,,,,98.795,-3.6
C4,SC2,3,608111,29-06-2022,154572,255774,25.84,2.01,1.29,222,25.653952,,,,,,44.76,-7.05
C2,SC2,2,624186,09-04-2022,226964,495456,59.37,0.07,1.28,97,60.088377,,,,,,93.055,1.65
C2,SC1,1,247878,28-08-2022,314163,554631,26.96,2.13,1.03,86,26.66344,,,,,,42.44,-9.65
C3,SC1,3,999891,01-07-2022,639018,495456,24.29,0.93,1.2,147,24.355583,,,,,,42.435,-1.65
C2,SC2,2,241111,28-04-2022,913872,642533,40.76,0.61,1.83,111,41.257272,,,,,,65.14,-1.05
C2,SC1,5,869141,04-05-2022,222930,373981,39.54,0.01,1.1,84,39.970986,,,,,,69.31,4.95
C2,SC2,3,508037,10-08-2022,879402,495456,20.4,0.5,1.06,104,20.51424,39,19,,2,847182,36.6,0.5
C4,SC1,5,470113,21-05-2022,930293,554631,28.73,0.45,1.46,218,29.020173,,,,,,53.095,2.75
C5,SC3,4,183094,07-06-2022,912988,373981,31.13,0.84,1.53,315,31.344797,,,,,,54.695,-0.2
C3,SC1,1,391003,02-03-2022,810810,539784,49.62,1.36,1.23,147,49.555494,28,5,,2,538066,76.43,-5.8
C2,SC1,8,335692,11-08-2022,259578,642533,21.66,1.03,1.69,86,21.802956,,,,,,48.49,2.85
C1,SC3,2,294238,21-05-2022,627849,435856,21.25,2.14,1.39,61,21.090625,,,,,,35.875,-8.7
C1,SC2,4,495448,22-06-2022,604632,593860,36.11,1.85,1.83,35,36.102778,,,,,,62.165,-5.25
C4,SC2,4,837495,28-08-2022,182263,569028,62.11,1.09,1.43,227,62.321174,,,,,,101.165,-1.45
C1,SC2,2,748296,06-04-2022,430419,800480,15.16,1.64,1.04,45,15.06904,,,,,,26.74,-6.2
C5,SC3,6,704841,30-08-2022,886114,672428,61.09,0.14,1.65,310,62.012459,,,,,,103.635,5.3
C1,SC3,2,362261,01-08-2022,973091,709568,48.53,0.32,1.07,60,48.893975,,,,,,76.795,0.4
C1,SC1,2,125272,29-06-2022,847080,569028,45.57,1.05,1.08,,45.583671,,,,,,72.355,-3.25
C1,,2,799700,14-04-2022,289082,928785,86.85,0.41,1.28,35,87.605595,43,7,,2,945859,134.275,-0.05
C2,SC1,1,637044,30-04-2022,602379,554631,46.35,0.45,1.98,86,47.059155,,,,,,71.525,-1.25
C2,SC2,3,133750,24-08-2022,151783,672428,52.89,1.48,1.33,104,52.810665,,,,,,85.335,-4.4
C3,SC1,2,822392,12-03-2022,785490,435856,22.69,1.24,1.24,148,22.69,63,1,,3,839050,38.035,-4.2
C2,SC1,4,794563,18-04-2022,614921,800480,44.4,0.3,2.2,84,45.2436,,,,,,74.6,2.5
C3,SC3,4,136433,26-06-2022,659394,709568,55.41,0.67,1.24,178,55.725837,,,,,,91.115,0.65
C4,SC1,2,193323,25-04-2022,582064,928785,45.52,1.17,1.16,217,45.515448,32,18,,1,557206,72.28,-3.85
C2,SC1,1,959274,16-03-2022,747745,373981,16.13,,1.72,81,16.241297,,,,,,26.195,-4.15
C4,SC3,2,275542,21-03-2022,251625,730238,59.55,0.83,1.55,246,59.97876,,,,,,93.325,-2.15
C1,SC1,2,734254,26-03-2022,170566,554631,27.88,2.93,1.08,10,27.36422,,,,,,45.82,-12.65
C2,SC3,4,799029,10-04-2022,808017,593860,19.2,0.72,1.88,120,19.42272,,,,,,36.8,0.4
C3,SC1,3,824080,29-06-2022,182263,709568,32.63,0.39,1.15,139,32.877988,,,,,,54.945,1.05
C4,SC3,10,532472,14-04-2022,279771,709568,17.38,1.6,1.38,260,17.341764,,,,,,46.07,2
C4,SC1,5,514693,06-08-2022,603026,113357,30.33,0.63,1.48,,30.587805,,,,,,55.495,1.85
C1,SC1,2,966028,27-03-2022,334539,928785,32.19,1.42,2.24,24,32.453958,,,,,,52.285,-5.1
C3,SC3,4,677950,24-07-2022,285393,373981,32.34,0.26,1.16,195,32.63106,,,,,,56.51,2.7
C2,SC2,4,860356,11-03-2022,942842,495456,42.75,0.51,1.73,111,43.27155,,,,,,72.125,1.45
C3,SC2,2,339812,16-03-2022,573782,569028,67.35,0,2.02,160,68.71047,,,,,,105.025,2
C2,SC3,2,395407,04-05-2022,935380,194273,27.7,0.24,1.95,125,28.17367,,,,,,45.55,0.8
C1,SC1,4,279822,19-06-2022,445218,220597,35.29,0.36,1.97,12,35.858169,51,16,,2,888715,60.935,2.2
C1,SC2,3,238410,05-06-2022,242105,255774,68.67,0.67,1.78,38,69.432237,,,,,,109.005,-0.35
C1,SC1,7,960071,03-06-2022,709481,194273,37.56,0.79,1.15,10,37.695216,,,,,,70.34,3.05
C2,SC1,7,889215,23-08-2022,711463,709568,39.66,1.08,1.17,73,39.695694,,,,,,73.49,1.6
C4,SC3,3,976756,11-08-2022,497327,495456,67.35,0.11,1.31,254,68.1582,,,,,,107.025,2.45
C3,SC2,6,545721,21-05-2022,222930,539784,32.49,0.09,1.16,165,32.837643,,,,,,60.735,5.55
C1,SC1,1,378986,04-06-2022,995237,593860,52.49,1.29,1.26,18,52.474253,,,,,,80.735,-5.45
C2,SC1,5,274412,01-07-2022,970780,495456,42.66,1.47,1.93,84,42.856236,,,,,,73.99,-2.35
C1,SC2,3,886187,06-07-2022,901270,800480,32.43,0.98,1.71,48,32.666739,,,,,,54.645,-1.9
C1,SC3,3,966482,08-03-2022,742513,220597,39.61,1.42,1.32,71,39.57039,,,,,,65.415,-4.1
C2,SC2,3,472421,10-03-2022,785490,113357,87.57,1.1,1.03,110,87.508701,63,1,,3,839050,137.355,-2.5
C3,SC1,2,732443,08-05-2022,369634,593860,19.86,0.76,1.23,139,19.953342,,,,,,33.79,-1.8
C1,SC2,5,565386,08-06-2022,702506,642533,51.35,0.75,1.4,46,51.683775,44,13,,3,573486,87.025,1.25
C1,SC1,5,197343,15-06-2022,361256,495456,20.2,0.44,1.51,16,20.41614,,,,,,40.3,2.8
C1,SC2,7,139962,23-05-2022,107985,435856,58.25,0.98,1.15,35,58.349025,,,,,,101.375,2.1
C1,SC3,2,630052,28-06-2022,774526,435856,69.55,0.16,1.29,56,70.335915,,,,,,108.325,1.2
C2,SC2,3,738083,28-07-2022,370588,255774,51.89,0.66,1.16,99,52.14945,24,22,,2,833500,83.835,-0.3
C4,SC1,2,774265,07-03-2022,830659,647438,21.59,0.75,1.07,203,21.659088,,,,,,36.385,-1.75
C2,SC2,2,472298,24-07-2022,274433,593860,21.9,0.01,1.03,99,22.12338,,,,,,36.85,1.95
C3,SC1,4,637265,07-03-2022,129162,495456,36.63,0.05,1.68,152,37.227069,,,,,,62.945,3.75
C1,SC1,3,324664,03-08-2022,110017,554631,35.91,0.75,1.13,22,36.046458,48,9,,3,584068,59.865,-0.75
C3,SC2,3,480341,21-05-2022,194113,435856,21.25,1.16,1.41,159,21.303125,,,,,,37.875,-2.8
C5,SC1,2,896129,01-05-2022,782189,373981,49.91,0.67,1.12,262,50.134595,58,10,,1,961894,78.865,-1.35
C2,SC2,3,493342,16-08-2022,191883,800480,15.43,1.02,2.81,105,15.706197,,,,,,29.145,-2.1
C1,SC2,3,178592,29-04-2022,235484,730238,64.6,0.04,1.02,41,65.23308,33,4,,1,743707,102.9,2.8
C3,SC2,3,999930,12-03-2022,223682,642533,29.15,0.71,1.14,176,29.275345,,,,,,49.725,-0.55
C3,SC2,3,152428,11-08-2022,422037,709568,17.8,0.42,1.34,164,17.96376,,,,,,32.7,0.9
C4,SC2,3,782146,20-06-2022,830054,373981,46.67,0.95,1.18,222,46.777341,54,15,,2,592725,76.005,-1.75
C3,SC2,3,520601,14-05-2022,724806,373981,15.66,1.02,1.05,176,15.664698,,,,,,29.49,-2.1
C3,SC1,3,451959,26-04-2022,543844,647438,21.6,0.55,1.96,151,21.90456,,,,,,38.4,0.25
C1,SC1,8,131989,21-03-2022,671428,495456,26.7,0.97,1.3,15,26.78811,,,,,,56.05,3.15
C1,SC2,8,666825,12-04-2022,881724,702163,21.49,0.09,1.91,38,21.881118,,,,,,48.235,7.55
C1,SC1,4,530276,31-05-2022,353364,928785,45.3,1.22,1.28,18,45.32718,,,,,,75.95,-2.1
C1,SC3,3,235323,31-03-2022,963065,642533,53.87,1.66,1.19,55,53.616811,,,,,,86.805,-5.3
C4,SC1,4,943261,22-07-2022,607942,730238,52.71,0.16,1.39,214,53.358333,,,,,,87.065,3.2
C5,SC2,2,820968,23-04-2022,963065,220597,38.9,0.43,1.96,286,39.49517,,,,,,62.35,-0.15
C1,SC3,3,769142,12-05-2022,532601,800480,79.06,1.35,1,60,78.78329,,,,,,124.59,-3.75
C1,SC2,6,860943,22-03-2022,390431,800480,33.1,1.69,1,48,32.87161,,,,,,61.65,-2.45
,SC1,4,628992,15-07-2022,694791,194273,61.39,0.66,1.47,83,61.887259,,,,,,100.085,0.7
C4,SC1,4,916465,15-05-2022,182263,220597,25.65,0.92,1.22,214,25.72695,,,,,,46.475,-0.6
C3,SC1,1,262336,21-04-2022,709481,642533,28.07,1.04,1.18,147,28.109298,,,,,,44.105,-4.2
C2,SC3,3,448077,06-05-2022,878079,709568,18.79,0.7,1.07,131,18.859523,,,,,,34.185,-0.5
C2,SC1,1,795482,04-05-2022,385355,730238,49.14,1.21,1.28,82,49.174398,43,19,,1,715703,75.71,-5.05
C1,SC3,7,402074,07-05-2022,769783,373981,50.73,0.01,1.1,56,51.282957,,,,,,90.095,6.95
C2,SC2,1,897227,19-03-2022,284053,791247,53.19,0.31,1.45,105,53.796366,,,,,,81.785,-0.55
C1,SC3,2,510216,06-05-2022,222930,113357,60.32,0.06,1.31,65,61.074,,,,,,94.48,1.7
C3,SC3,3,607839,21-06-2022,872610,569028,29.03,0.13,1.24,195,29.352233,,,,,,49.545,2.35
C1,SC2,3,640942,11-08-2022,742513,800480,36.08,0.17,2.2,37,36.812424,,,,,,60.12,2.15
C3,SC2,2,261651,30-05-2022,485448,569028,33.24,1.29,1.19,176,33.20676,39,10,,1,1308337,53.86,-4.45
C3,SC2,5,458454,23-07-2022,175773,800480,17.81,0.45,1.09,165,17.923984,,,,,,36.715,2.75
C1,SC2,1,115047,15-08-2022,173274,495456,31.56,0.05,1.46,48,32.004996,,,,,,49.34,0.75
C2,SC2,4,784982,15-06-2022,963065,800480,28.26,0.41,1.43,104,28.548252,,,,,,50.39,1.95
C3,SC1,1,730750,11-06-2022,147789,194273,41.92,1.67,1.52,147,41.85712,50,16,,3,538604,64.88,-7.35
C4,SC3,6,634651,05-08-2022,294378,800480,43.31,0.96,1.14,255,43.387958,48,19,,1,1065764,76.965,1.2
C2,SC2,2,644000,13-05-2022,132542,554631,37.84,0.09,1.04,104,38.19948,,,,,,60.76,1.55
C4,SC1,2,708332,02-04-2022,624883,255774,25.23,0.46,1.32,207,25.446978,,,,,,41.845,-0.3
C3,SC2,2,783599,06-08-2022,668583,569028,39.09,1.09,1.38,164,39.203361,53,20,,3,779742,62.635,-3.45
C1,SC1,6,627425,30-04-2022,842733,702163,22.08,1.47,1.28,18,22.038048,,,,,,45.12,-1.35
C1,SC1,4,358479,02-05-2022,822925,220597,76.82,2.1,1.08,24,76.036436,,,,,,123.23,-6.5
C3,SC1,2,789296,11-08-2022,820388,647438,21.17,1.33,1.22,147,21.146713,,,,,,35.755,-4.65
C3,SC1,3,722101,20-06-2022,437869,113357,36.43,0.29,1.06,139,36.710511,,,,,,60.645,1.55
C1,SC2,5,896665,17-08-2022,192165,642533,18.27,0.8,1.57,40,18.410679,,,,,,37.405,1
C1,SC1,2,921358,28-06-2022,345625,373981,32.31,0.51,1.4,18,32.597559,,,,,,52.465,-0.55
C3,SC3,3,422520,17-07-2022,927698,709568,26.86,0.23,1.45,187,27.187692,,,,,,46.29,1.85
C1,SC2,4,820012,05-03-2022,857419,255774,21.06,0.76,1.17,36,21.146346,,,,,,39.59,0.2
C3,SC2,4,848467,26-06-2022,228472,554631,17.79,2.72,1.67,160,17.603205,,,,,,34.685,-9.6
C2,SC1,2,509816,17-06-2022,386247,928785,20.94,0.98,1.08,84,20.96094,,,,,,35.41,-2.9
C3,SC3,2,749955,13-07-2022,479318,642533,43.82,1.98,2.11,192,43.876966,,,,,,69.73,-7.9
C1,SC1,2,358950,06-04-2022,745304,569028,20.44,0.33,1,18,20.576948,49,20,,1,981546,34.66,0.35
C2,SC1,3,176530,31-07-2022,676201,709568,29.16,0.82,1.19,89,29.267892,,,,,,49.74,-1.1
C4,SC1,2,170332,14-04-2022,235484,702163,39.05,0.57,1.18,215,39.288205,33,4,,1,743707,62.575,-0.85
C2,SC1,7,299102,10-03-2022,716530,255774,63.83,0.22,1.47,73,64.627875,,,,,,109.745,5.9
C1,SC2,4,291133,03-06-2022,256152,791247,33.05,1.3,1.07,41,32.973985,,,,,,57.575,-2.5
C5,SC1,2,559235,04-05-2022,766055,495456,43.62,0.13,1.33,275,44.14344,,,,,,69.43,1.35
C1,SC3,7,631246,06-07-2022,122216,593860,22.48,1.85,1.08,58,22.306904,,,,,,47.72,-2.25
C4,SC1,3,224500,03-03-2022,916146,800480,41.44,1.31,1.14,208,41.369552,65,12,,3,973171,68.16,-3.55
C2,SC1,6,906221,06-04-2022,475864,539784,15.55,0.35,1.73,83,15.76459,56,17,,2,575688,35.325,4.25
C1,SC1,4,522282,10-07-2022,603026,593860,29.65,2.59,1.09,10,29.20525,,,,,,52.475,-8.95
C4,SC1,1,537585,18-04-2022,912472,255774,54.99,1.04,1.06,214,55.000998,,,,,,84.485,-4.2
C4,SC2,4,723718,13-08-2022,289082,647438,53.84,0.21,2.05,227,54.830656,43,7,,2,945859,88.76,2.95
C4,SC1,5,691322,20-03-2022,652134,800480,16.57,0.26,1.93,209,16.846719,,,,,,34.855,3.7
C3,SC1,1,926810,22-04-2022,148828,554631,40.37,0.75,1.15,147,40.53148,63,16,,1,902503,62.555,-2.75
C2,SC1,8,710757,06-07-2022,429758,642533,46.03,1.19,1,87,45.942543,,,,,,85.045,2.05
C4,SC1,6,340182,27-06-2022,582485,569028,56.11,0.42,1.27,214,56.586935,,,,,,96.165,3.9
C3,SC1,2,420651,01-08-2022,534051,220597,16.08,1.13,1.1,144,16.075176,,,,,,28.12,-3.65
C4,SC1,2,771305,10-03-2022,163837,800480,68.88,0.32,1.42,217,69.63768,,,,,,107.32,0.4
C2,SC1,1,584089,28-07-2022,630462,554631,30.46,0.34,1.23,87,30.731094,,,,,,47.69,-0.7
C3,SC1,2,418835,31-03-2022,893516,702163,46.71,0.09,1.74,152,47.480715,52,26,,2,923309,74.065,1.55
C2,SC2,3,564223,24-05-2022,614921,569028,29.6,0.76,1.05,110,29.68584,,,,,,50.4,-0.8
C4,SC1,2,295992,16-04-2022,769783,672428,17.39,0.26,1.57,218,17.617809,,,,,,30.085,0.7
C3,SC2,2,486245,13-08-2022,980670,800480,56.74,1.49,1.19,176,56.56978,,,,,,89.11,-5.45
C2,SC3,2,663003,06-08-2022,536309,709568,54.8,0.69,1.21,129,55.08496,,,,,,86.2,-1.45
C1,SC1,4,936211,19-04-2022,351672,435856,40.01,0.98,1.78,,40.33008,40,5,,1,801505,68.015,-0.9
C2,SC1,6,440587,25-04-2022,570181,194273,25.82,0.39,1.7,84,26.158242,,,,,,50.73,4.05
C1,SC1,6,926178,27-05-2022,276677,255774,60.6,0.57,1.59,18,61.21812,46,9,,2,827810,102.9,3.15
C2,SC1,5,649811,02-04-2022,701817,730238,19.82,0.36,1.11,88,19.96865,,,,,,39.73,3.2
C3,SC2,4,676314,28-04-2022,589783,791247,46.37,1.22,1.27,176,46.393185,,,,,,77.555,-2.1
C2,SC3,2,187467,10-04-2022,573782,709568,67.03,1.4,1.17,115,66.875831,,,,,,104.545,-5
C1,SC1,1,458613,16-08-2022,300249,702163,40.47,0.97,2.25,11,40.988016,46,7,,2,562224,62.705,-3.85
C1,SC2,1,282743,05-05-2022,216684,373981,19.43,0.29,1.71,48,19.705906,,,,,,31.145,-0.45
C2,SC1,5,507260,12-06-2022,344094,702163,22.3,1.64,1.13,82,22.18627,32,20,,2,641635,43.45,-3.2
C2,SC3,2,951529,01-06-2022,940358,569028,27.23,2.1,1.51,130,27.069343,,,,,,44.845,-8.5
C3,SC1,3,140863,11-06-2022,428436,642533,37.39,0.35,1.54,149,37.834941,,,,,,62.085,1.25
C1,SC1,4,758093,30-06-2022,716655,435856,42.6,1.25,2.12,26,42.97062,56,3,,3,527656,71.9,-2.25
C2,SC2,1,568357,17-07-2022,890288,373981,64.42,1.04,1.03,105,64.413558,,,,,,98.63,-4.2
C1,SC2,4,662844,26-05-2022,719975,554631,26.62,0.13,1.56,36,27.000666,48,22,,2,895387,47.93,3.35
C1,SC2,3,722315,13-05-2022,314734,702163,27.16,0.82,1.52,48,27.35012,,,,,,46.74,-1.1
C2,SC1,2,193153,19-03-2022,821492,220597,36.42,0.29,1.64,82,36.91167,,,,,,58.63,0.55
C4,SC2,1,214346,01-05-2022,303379,593860,27.43,0.01,1.22,222,27.761903,,,,,,43.145,0.95
C2,SC1,3,810753,04-03-2022,516680,373981,27.09,0.74,1.35,76,27.255249,,,,,,46.635,-0.7
C1,SC1,3,680666,02-08-2022,807499,928785,34.93,0.58,1.31,25,35.184989,,,,,,58.395,0.1
C3,SC2,4,788688,10-06-2022,214590,194273,24.87,1.98,2.05,167,24.887409,,,,,,45.305,-5.9
C2,SC1,6,352301,05-03-2022,175773,593860,30.99,0.6,1.18,77,31.169742,,,,,,58.485,3
C1,SC2,4,268583,15-03-2022,260928,702163,54.45,0.42,1.03,37,54.782145,,,,,,89.675,1.9
C1,SC2,2,382292,12-04-2022,875141,255774,25.4,0.47,1.58,43,25.68194,,,,,,42.1,-0.35
C3,SC2,1,563260,14-06-2022,549630,642533,27.53,1.05,2,170,27.791535,,,,,,43.295,-4.25
C1,SC2,3,286669,25-07-2022,612036,569028,49.25,0.91,1.74,40,49.658775,,,,,,79.875,-1.55
C3,SC3,1,335194,21-04-2022,849773,642533,40.72,0.03,1.04,195,41.131272,,,,,,63.08,0.85
C3,SC1,3,967138,09-08-2022,774526,554631,29.82,0.83,1.13,137,29.90946,,,,,,50.73,-1.15
C4,SC1,4,379630,25-04-2022,376702,194273,65.51,0.44,1.79,209,66.394385,,,,,,106.265,1.8
C1,SC2,1,425169,18-04-2022,186898,928785,62.17,0.63,1.5,37,62.710879,,,,,,95.255,-2.15
C1,SC2,2,560190,02-06-2022,701817,800480,25.11,0.28,1.41,48,25.393743,,,,,,41.665,0.6
C2,SC2,2,455041,29-05-2022,140088,791247,18.24,0.18,1.04,104,18.396864,,,,,,31.36,1.1
C1,SC1,9,486039,13-03-2022,860357,800480,41.19,,1.41,10,41.358879,,,,,,79.785,4
C1,SC1,2,920663,17-08-2022,721858,194273,35.73,0.89,1.34,16,35.890785,,,,,,57.595,-2.45
C3,SC1,3,799925,21-06-2022,977621,730238,49.5,0.01,1.02,141,49.99995,,,,,,80.25,2.95
C2,SC1,9,690277,19-05-2022,500619,569028,39.01,0.67,1.85,84,39.470318,,,,,,76.515,5.65
C2,SC2,6,677809,29-06-2022,704478,642533,37.45,0.11,1.31,105,37.8994,,,,,,68.175,5.45
C2,SC1,8,913428,13-05-2022,759926,113357,33.3,1.71,1.06,82,33.08355,,,,,,65.95,-0.55
C2,SC2,4,719729,09-04-2022,976853,255774,39.94,1.25,1.63,95,40.091772,,,,,,67.91,-2.25
C1,SC2,4,226617,15-08-2022,297743,730238,28.1,0.38,1.33,44,28.36695,,,,,,50.15,2.1
C3,SC1,1,982797,11-08-2022,532299,194273,42.11,0.26,1.42,148,42.598476,,,,,,65.165,-0.3
C2,SC1,2,822387,30-06-2022,211141,373981,97.39,0.01,1.7,86,99.035891,,,,,,150.085,1.95
C1,SC2,3,387430,24-05-2022,713502,113357,31.96,1.25,1.29,50,31.972784,,,,,,53.94,-3.25
C1,SC3,3,409323,05-07-2022,228275,220597,17.76,1.74,1.68,57,17.749344,,,,,,32.64,-5.7
C1,SC3,1,524239,23-08-2022,809944,928785,42.36,2.86,1.61,60,41.8305,57,13,,1,532166,65.54,-13.3
C2,SC2,2,850393,21-03-2022,285393,928785,47.49,0.36,1.34,95,47.955402,,,,,,75.235,0.2
C1,SC1,4,434702,26-06-2022,227113,539784,44.13,0.01,1.41,18,44.74782,,,,,,74.195,3.95
C3,SC1,4,990273,05-03-2022,766490,373981,21.49,0.8,1.09,148,21.552321,,,,,,40.235,0
C4,SC2,2,398914,10-07-2022,947027,672428,54,1.23,1.11,222,53.9352,52,18,,1,1086643,85,-4.15
C5,SC3,5,682601,29-04-2022,752426,569028,40.53,1.43,1.52,313,40.566477,48,11,,1,716705,70.795,-2.15
C2,SC1,4,129870,08-06-2022,424392,593860,55.57,0.04,1.45,81,56.353537,,,,,,91.355,3.8
C3,SC3,4,724486,31-05-2022,879402,495456,27.78,0.26,1.11,183,28.01613,39,19,,2,847182,49.67,2.7
C4,SC1,1,988308,24-08-2022,639018,569028,21.82,0.05,1.4,218,22.11457,,,,,,34.73,0.75
C1,SC2,3,478238,16-07-2022,434895,791247,51.35,0.08,,48,51.94566,,,,,,83.025,2.6
C4,SC2,3,483102,28-05-2022,611911,928785,20.65,0.18,1.03,239,20.825525,,,,,,36.975,2.1
C4,SC2,4,103063,24-06-2022,390629,791247,83.66,0.68,1.72,238,84.530064,,,,,,133.49,0.6
C1,SC1,4,896893,12-05-2022,192918,791247,28.93,1.07,1.91,16,29.173012,50,17,,1,649839,51.395,-1.35
C4,SC1,4,675936,18-04-2022,226964,220597,54.4,1.76,1.17,218,54.07904,,,,,,89.6,-4.8
